step,amount,Amount Category,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
399,116210.78,1,20623.0,0.0,0.0,217805.54,0,False,False,False,False
187,115838.9,1,95315.0,0.0,0.0,115838.9,0,True,False,False,False
306,368267.04,1,31073.0,399340.04,728529.25,360262.21,0,False,False,False,False
8,181728.11,1,0.0,0.0,11397.0,184477.77,1,True,False,False,False
564,55828.87,1,55828.87,0.0,0.0,0.0,1,False,False,False,True
229,257171.48,1,0.0,0.0,2236654.17,2493825.65,0,True,False,False,False
373,209293.08,1,74923.61,0.0,349298.67,558591.75,0,True,False,False,False
154,27512.43,1,50362.0,22849.57,0.0,0.0,0,False,False,True,False
712,135977.23,1,135977.23,0.0,0.0,0.0,1,False,False,False,True
296,282272.93,1,57609.835,0.0,142251.44,424524.37,1,True,False,False,False
203,16290.01,1,0.0,0.0,0.0,0.0,0,False,False,True,False
624,69912.57,1,69912.57,0.0,0.0,0.0,1,False,False,False,True
403,157945.17,1,3947102.79,4105047.96,11969194.57,11811249.4,0,False,False,False,False
632,407347.84,1,407347.84,0.0,3247566.78,3654914.62,1,True,False,False,False
208,131261.23,1,131261.23,16878483.96034769,0.0,0.0,1,False,False,False,True
332,108374.11,1,190245.66,298619.77,0.0,17859865.94,0,False,False,False,False
257,12509.49,1,98219.51,85710.02,0.0,0.0,0,False,False,True,False
404,39520.75,1,20255176.65949037,0.0,1224929.03,1264449.78,0,True,False,False,False
230,114169.66,1,114169.66,0.0,80478.74,194648.4,1,True,False,False,False
44,130002.23,1,6875934.84,7005937.08,2516491.59,2319408.96,0,False,False,False,False
282,357042.23,1,0.0,0.0,561767.51,924348.31,0,False,False,False,True
524,232315.43,1,232315.43,0.0,0.0,0.0,1,False,False,False,True
682,64557.77,1,64557.77,0.0,0.0,0.0,1,False,False,False,True
523,121543.83,1,121543.83,0.0,64845.34,186389.17,1,True,False,False,False
448,432544.68,1,432544.68,0.0,0.0,0.0,1,False,False,False,True
306,287119.65,1,0.0,0.0,321880.99,609000.64,0,True,False,False,False
129,46834.68,1,106966.59,60131.91,0.0,0.0,0,False,False,True,False
631,341.3,0,341.3,0.0,135440.48,135781.78,1,True,False,False,False
231,9552.57,1,141689.54,132136.97,0.0,0.0,0,False,False,True,False
707,15371.72,1,15371.72,0.0,616240.72,631612.44,1,True,False,False,False
94,1454592.61,1,1454592.61,0.0,264042.92,1718635.53,1,True,False,False,False
135,450506.64,1,57609.835,0.0,1379571.44,1830078.07,0,True,False,False,False
210,135845.3,1,0.0,0.0,0.0,0.0,0,False,False,True,False
378,153364.47,1,4636281.57,4789646.04,4613265.57,4459901.1,0,False,False,False,False
522,135845.3,1,30574.0,24781.29,0.0,-20309074.74,0,False,False,True,False
11,2100.0,0,2100.0,0.0,0.0,0.0,1,False,False,False,True
250,405462.82,1,357568.96,0.0,1328845.25,1734308.07,0,True,False,False,False
9,34795.78,1,36912.0,2116.22,0.0,0.0,0,False,False,True,False
661,208906.74,1,26064.0,0.0,17354.92,226261.66,0,True,False,False,False
383,1976908.24,1,0.0,0.0,0.0,10271546.04,0,False,False,False,True
160,1284959.39,1,57609.835,0.0,0.0,0.0,1,False,False,False,True
100,54994.1,1,54994.1,0.0,0.0,0.0,1,False,False,False,True
139,313333.96,1,135267.0,0.0,0.0,313333.96,0,True,False,False,False
434,135845.3,1,4152987.1,0.0,0.0,0.0,1,False,False,False,True
187,192543.07,1,50040.0,0.0,0.0,192543.07,0,True,False,False,False
90,703833.48,1,703833.48,0.0,0.0,0.0,1,False,False,False,True
396,65179.38,1,0.0,0.0,798076.15,863255.53,0,True,False,False,False
158,135845.3,1,234998.88,228810.18,0.0,0.0,0,False,False,True,False
21,13127.95,1,3006.0,0.0,0.0,0.0,0,False,False,True,False
448,80919.85,1,32939.0,0.0,919841.63,1000761.48,0,True,False,False,False
279,47301.61,1,30583.0,77884.61,567024.44,519722.83,0,False,False,False,False
251,19739.53,1,0.0,0.0,0.0,0.0,0,False,False,True,False
94,460635.82,1,460635.82,0.0,544728.69,1005364.51,1,True,False,False,False
279,129019.0,1,50102.0,0.0,0.0,129019.0,0,True,False,False,False
85,4094.07,1,4094.07,0.0,296534.2,300628.27,1,True,False,False,False
195,15310.08,1,38873.0,23562.92,0.0,0.0,0,False,False,True,False
158,1894.99,0,29469.0,27574.01,0.0,0.0,0,False,False,True,False
14,511827.58,1,57609.835,545053.58,0.0,0.0,0,False,False,False,False
132,21199.85,1,0.0,0.0,0.0,0.0,0,False,False,True,False
323,39183.32,1,50115.0,10931.68,40466.08,79649.4,0,True,False,False,False
182,5192.92,1,7368.0,0.0,0.0,0.0,0,False,False,True,False
15,62223.37,1,6402975.27,6465198.64,145621.19,83397.82,0,False,False,False,False
10,2662734.59,1,2662734.59,0.0,0.0,2930405.33,1,True,False,False,False
321,59628.24,1,59628.24,0.0,0.0,0.0,1,False,False,False,True
211,9365.79,1,0.0,0.0,0.0,0.0,0,False,False,True,False
42,135845.3,1,136835.0,0.0,0.0,532176.9,0,True,False,False,False
640,144254.93,1,144254.93,0.0,0.0,0.0,1,False,False,False,True
187,2787.12,0,0.0,0.0,0.0,0.0,0,False,False,True,False
358,109279.18,1,21580.0,130859.18,16411.91,156735.255,0,False,False,False,False
185,286972.37,1,31328.0,0.0,0.0,286972.37,0,True,False,False,False
638,7788725.2,2,7788725.2,0.0,26829584.15,34618309.35,1,True,False,False,False
30,122235.11,1,122235.11,0.0,0.0,122235.11,1,True,False,False,False
563,2905831.61,1,2905831.61,0.0,0.0,2905831.61,1,True,False,False,False
644,4438931.81,2,4438931.81,0.0,0.0,0.0,1,False,False,False,True
132,8557.23,1,0.0,0.0,0.0,0.0,0,False,False,True,False
261,166137.47,1,0.0,0.0,573872.33,740009.8,0,True,False,False,False
205,445714.42,1,57609.835,0.0,19601975.286854677,445714.42,0,False,False,False,True
301,247053.53,1,5414522.54,5661576.07,8491225.7,8244172.17,0,False,False,False,False
251,345425.57,1,345425.57,0.0,0.0,0.0,1,False,False,False,True
469,135845.3,1,57609.835,0.0,2622766.27,156735.255,1,True,False,False,False
329,18599.69,1,248813.21,230213.51,0.0,0.0,0,False,False,True,False
11,135845.3,1,1316424.06,1401879.43,121720.0,578403.23,0,False,False,False,False
38,101745.24,1,0.0,0.0,1792933.5,1894678.74,0,True,False,False,False
730,338364.14,1,338364.14,0.0,0.0,0.0,1,False,False,False,True
178,1796069.2,1,1796069.2,0.0,0.0,1796069.2,1,True,False,False,False
284,457.14,0,55247.0,54789.86,0.0,0.0,0,False,False,True,False
379,193499.83,1,0.0,0.0,1277229.63,1470729.46,0,True,False,False,False
157,813775.73,1,813775.73,0.0,0.0,39888.47,1,False,False,False,True
325,107834.85,1,107834.85,0.0,0.0,0.0,1,False,False,False,True
660,48516.87,1,48516.87,0.0,0.0,0.0,1,False,False,False,True
736,53315.31,1,53315.31,0.0,0.0,53315.31,1,True,False,False,False
640,46973.96,1,46973.96,0.0,0.0,46973.96,1,True,False,False,False
41,266936.02,1,57609.835,0.0,571343.27,838279.29,0,False,False,False,True
310,33212.52,1,10379069.46,10412281.98,1901654.41,1868441.89,0,False,False,False,False
44,9139.77,1,135191.07,126051.3,0.0,0.0,0,False,False,True,False
256,754.69,0,14535.0,13780.31,0.0,0.0,0,False,False,True,False
281,78647.98,1,3729282.38,3807930.36,182345.69,103697.7,0,False,False,False,False
726,3547010.54,2,3547010.54,0.0,0.0,0.0,1,False,False,False,True
254,90795.44,1,23138.0,113933.44,0.0,0.0,0,False,False,False,False
19,159406.74,1,0.0,0.0,559361.78,803560.07,0,True,False,False,False
33,6648389.9,2,57609.835,0.0,0.0,0.0,1,False,False,False,True
545,17061.85,1,0.0,0.0,0.0,0.0,0,False,False,True,False
326,618381.01,1,20255176.65949037,0.0,856512.38,1474893.39,1,True,False,False,False
11,8733.49,1,0.0,0.0,0.0,0.0,0,False,False,True,False
238,134313.22,1,57609.835,0.0,0.0,156735.255,1,False,False,False,True
139,5729.04,1,0.0,0.0,0.0,0.0,0,False,False,True,False
591,221107.56,1,221107.56,0.0,0.0,0.0,1,False,False,False,True
265,3652.53,1,134532.0,130879.47,0.0,0.0,0,False,False,True,False
348,1540.53,0,68994.55,67454.03,685106.16,686646.69,0,True,False,False,False
133,197674.43,1,42131.0,0.0,5695197.15,5892871.58,0,True,False,False,False
42,183517.66,1,52157.0,0.0,442693.0,202022.64,0,True,False,False,False
625,135845.3,1,57609.835,0.0,0.0,58924.16,1,True,False,False,False
47,36532.84,1,36532.84,0.0,0.0,0.0,1,False,False,False,True
650,71666.93,1,71666.93,0.0,0.0,0.0,1,False,False,False,True
302,289072.55,1,28146.0,317218.55,106429.01,0.0,0,False,False,False,False
15,26667.24,1,320438.51,293771.27,0.0,0.0,0,False,False,True,False
105,188854.39,1,188854.39,0.0,0.0,0.0,1,False,False,False,True
56,325242.69,1,325242.69,0.0,910845.46,1236088.15,1,True,False,False,False
399,9360.75,1,45425.0,36064.25,0.0,0.0,0,False,False,True,False
297,26119.09,1,148821.0,174940.09,0.0,0.0,0,False,False,False,False
373,345044.32,1,4504.0,349548.32,931691.61,586647.29,0,False,False,False,False
177,11854.25,1,5074.0,0.0,0.0,0.0,0,False,False,True,False
250,2374490.77,1,2374490.77,0.0,0.0,0.0,1,False,False,False,True
42,506867.52,1,506867.52,0.0,0.0,0.0,1,False,False,False,True
231,528146.55,1,414.0,0.0,177556.65,705703.2,0,True,False,False,False
492,135845.3,1,0.0,0.0,0.0,0.0,0,False,False,True,False
493,567729.52,1,567729.52,0.0,0.0,0.0,1,False,False,False,True
731,219275.19,1,219275.19,0.0,743229.99,962505.19,1,True,False,False,False
127,1848199.45,1,1848199.45,0.0,1668360.97,3516560.42,1,True,False,False,False
318,688473.32,1,688473.32,0.0,47171.96,735645.29,1,True,False,False,False
186,456094.08,1,828.0,0.0,1478277.48,1934371.57,0,True,False,False,False
450,9228514.1,2,9228514.1,0.0,0.0,0.0,1,False,False,False,True
97,4454632.3,2,4454632.3,0.0,0.0,0.0,1,False,False,False,True
39,9393.74,1,0.0,0.0,0.0,0.0,0,False,False,True,False
397,249984.75,1,249984.75,0.0,0.0,0.0,1,False,False,False,True
279,98897.07,1,98897.07,0.0,0.0,0.0,1,False,False,False,True
306,13846.97,1,106574.33,0.0,1895288.74,1909135.7,0,True,False,False,False
172,692984.55,1,692984.55,0.0,0.0,0.0,1,False,False,False,True
125,135845.3,1,57609.835,0.0,0.0,0.0,1,False,False,False,True
18,78746.49,1,0.0,0.0,1828367.17,1783555.29,0,True,False,False,False
269,676882.33,1,676882.33,0.0,0.0,676882.33,1,True,False,False,False
371,17208.95,1,55285.0,38076.05,0.0,0.0,0,False,False,True,False
250,2147.73,0,0.0,0.0,0.0,0.0,0,False,False,True,False
482,1451083.08,1,1451083.08,0.0,0.0,0.0,1,False,False,False,True
254,165029.56,1,1104966.06,1269995.62,974155.9,1166086.15,0,False,False,False,False
411,1240717.75,1,1240717.75,0.0,144986.76,1385704.52,1,True,False,False,False
327,223137.65,1,57609.835,1113104.35,8044644.47,7821506.82,0,False,False,False,False
554,353785.26,1,353785.26,0.0,0.0,0.0,1,False,False,False,True
82,1534985.07,1,1534985.07,0.0,0.0,0.0,1,False,False,False,True
235,99473.17,1,30469.0,129942.17,0.0,0.0,0,False,False,False,False
187,7122.54,1,0.0,0.0,0.0,0.0,0,False,False,True,False
42,1917497.63,1,1917497.63,0.0,0.0,0.0,1,False,False,False,True
172,1116508.49,1,1116508.49,0.0,0.0,0.0,1,False,False,False,True
84,39379.45,1,39379.45,0.0,0.0,0.0,1,False,False,False,True
198,18471.55,1,18471.55,0.0,0.0,0.0,1,False,False,False,True
374,130786.76,1,232980.27,102193.51,546014.04,676800.81,0,True,False,False,False
34,3274.04,1,0.0,0.0,0.0,0.0,0,False,False,True,False
51,202887.77,1,202887.77,0.0,0.0,202887.77,1,True,False,False,False
166,33.16,0,30503.0,30469.84,0.0,0.0,0,False,False,True,False
284,107684.19,1,0.0,0.0,179926.5,287610.7,0,True,False,False,False
211,6223.58,1,0.0,0.0,0.0,0.0,0,False,False,True,False
309,15090.89,1,11938.0,0.0,393278.68,408369.57,0,True,False,False,False
600,612229.86,1,612229.86,0.0,2275776.03,156735.255,1,True,False,False,False
590,269800.18,1,619.0,0.0,1522201.93,1792002.11,0,False,False,False,True
329,4521.72,1,0.0,0.0,0.0,0.0,0,False,False,True,False
153,234853.95,1,234853.95,0.0,0.0,0.0,1,False,False,False,True
322,2049764.5,1,31013.0,0.0,11754046.91,13803811.41,0,True,False,False,False
503,91045.4,1,861189.54,0.0,0.0,0.0,1,False,False,False,True
596,317015.84,1,102745.22,0.0,624339.62,941355.46,0,True,False,False,False
572,1068952.42,1,1068952.42,0.0,0.0,1068952.42,1,True,False,False,False
184,100385.27,1,25737.0,0.0,12898.67,113283.94,0,True,False,False,False
282,8091.78,1,8091.78,0.0,272960.57,281052.35,1,True,False,False,False
351,135845.3,1,0.0,0.0,0.0,478523.78,0,True,False,False,False
302,30665.07,1,22331522.26,0.0,1199839.6,1169174.53,0,False,False,False,False
654,114627.08,1,114627.08,0.0,0.0,114627.08,1,True,False,False,False
136,147396.86,1,0.0,0.0,3464714.02,3612110.89,0,True,False,False,False
298,7994.84,1,874.0,8868.84,841332.35,833337.5,0,False,False,False,False
17,823.6,0,0.0,0.0,0.0,0.0,0,False,False,True,False
365,3244067.13,2,3244067.13,0.0,0.0,0.0,1,False,False,False,True
279,43138.51,1,70877.0,27738.49,0.0,43138.51,0,True,False,False,False
552,492003.04,1,20255176.65949037,0.0,24292.72,516295.76,1,True,False,False,False
284,739584.33,1,739584.33,0.0,76425.35,903164.02,1,True,False,False,False
188,61488.27,1,11382.0,0.0,2904902.47,156735.255,0,True,False,False,False
95,53062.52,1,53062.52,0.0,0.0,0.0,1,False,False,False,True
395,70169.86,1,0.0,0.0,2944538.48,3014708.34,0,True,False,False,False
251,123653.59,1,726002.33,602348.74,416716.96,540370.55,0,True,False,False,False
277,4602.1,1,0.0,0.0,42689.34,47291.44,0,True,False,False,False
692,557.62,0,20255176.65949037,403957.38,0.0,0.0,0,False,False,True,False
240,2058961.66,1,2058961.66,0.0,0.0,0.0,1,False,False,False,True
251,33906.09,1,145999.0,0.0,0.0,0.0,0,False,False,True,False
307,3119.5,0,51060.0,0.0,0.0,0.0,0,False,False,True,False
15,248056.41,1,248056.41,0.0,0.0,0.0,1,False,False,False,True
362,7677120.59,2,7677120.59,0.0,14712164.85,22389285.44,1,True,False,False,False
609,112363.33,1,112363.33,0.0,0.0,0.0,1,False,False,False,True
376,147499.05,1,0.0,0.0,347277.58,494776.63,0,True,False,False,False
323,164524.88,1,0.0,0.0,10246571.54,10411096.41,0,True,False,False,False
399,46779.27,1,0.0,0.0,0.0,0.0,0,False,False,True,False
249,3879669.76,2,3879669.76,0.0,0.0,0.0,1,True,False,False,False
435,365332.78,1,365332.78,0.0,0.0,0.0,1,False,False,False,True
281,1030417.74,1,20255176.65949037,0.0,0.0,1030417.74,1,True,False,False,False
141,87796.76,1,116.0,87912.76,0.0,0.0,0,False,False,False,False
192,1764326.19,1,1764326.19,0.0,174021.75,1938347.94,1,True,False,False,False
13,19821.35,1,102798.0,82976.65,0.0,0.0,0,False,False,True,False
403,65739.36,1,0.0,0.0,2093893.05,2159632.41,0,True,False,False,False
180,50628.02,1,0.0,0.0,332639.2,383267.22,0,True,False,False,False
40,585380.14,1,2964.0,0.0,0.0,585380.14,0,False,False,False,True
239,495991.64,1,495991.64,0.0,0.0,156735.255,1,True,False,False,False
335,1495203.8,1,1495203.8,0.0,0.0,1495203.8,1,True,False,False,False
205,159123.32,1,0.0,0.0,1033894.0,1193017.32,0,True,False,False,False
259,135845.3,1,0.0,0.0,97344.22,305385.08,0,True,False,False,False
587,985127.95,1,985127.95,0.0,0.0,985127.95,1,True,False,False,False
294,290090.57,1,290090.57,0.0,2000395.18,2290485.75,1,True,False,False,False
187,13149.25,1,207923.0,194773.75,0.0,0.0,0,False,False,True,False
156,147650.55,1,20599.0,0.0,150416.97,156735.255,0,True,False,False,False
628,135845.3,1,385207.12,0.0,0.0,0.0,1,False,False,False,True
187,168874.08,1,2039.0,170913.08,2810814.71,2641940.62,0,False,False,False,False
589,258835.74,1,57609.835,0.0,0.0,258835.74,0,True,False,False,False
9,121832.39,1,46295.0,168127.39,0.0,0.0,0,False,False,False,False
318,688473.32,1,688473.32,0.0,0.0,0.0,1,False,False,False,True
18,2509.19,0,26681.7,24172.51,0.0,0.0,0,False,False,True,False
40,6279.58,1,1243559.38,1237279.8,0.0,0.0,0,False,False,True,False
256,204767.7,1,299173.89,94406.19,430937.76,156735.255,0,True,False,False,False
278,89303.18,1,89303.18,0.0,0.0,156735.255,1,False,False,False,True
25,44829.81,1,44829.81,0.0,0.0,0.0,1,False,False,False,True
619,293470.64,1,293470.64,0.0,0.0,0.0,1,False,False,False,True
175,135845.3,1,47604.75,0.0,0.0,47604.75,1,True,False,False,False
37,600688.53,1,418.0,0.0,0.0,156735.255,0,False,False,False,True
413,8536151.16,2,8536151.16,0.0,339032.24,8875183.4,1,True,False,False,False
43,247608.74,1,0.0,0.0,3075860.65,3323469.4,0,True,False,False,False
188,5777706.65,2,5777706.65,0.0,0.0,5777706.65,1,True,False,False,False
262,201281.36,1,201281.36,0.0,0.0,0.0,1,False,False,False,True
65,881811.11,1,881811.11,0.0,0.0,0.0,1,False,False,False,True
249,7716.65,1,957028.0,949311.35,0.0,0.0,0,False,False,True,False
403,266756.63,1,12571.0,0.0,1998624.54,2265381.17,0,True,False,False,False
236,215488.67,1,4005.0,0.0,0.0,215488.67,0,True,False,False,False
208,191306.03,1,3462341.26,3653647.29,3108285.91,2916979.88,0,False,False,False,False
93,74668.71,1,0.0,0.0,461819.17,536487.89,0,True,False,False,False
399,30042.04,1,0.0,0.0,0.0,0.0,0,False,False,True,False
18,295664.18,1,295664.18,0.0,10184336.54,10480000.72,1,True,False,False,False
322,269646.94,1,39894.0,0.0,115593.86,385240.8,0,True,False,False,False
9,49212.24,1,147971.33,98759.09,0.0,0.0,0,False,False,True,False
375,48755.4,1,20462.0,0.0,0.0,0.0,0,False,False,True,False
258,110185.99,1,0.0,0.0,129372.84,239558.83,0,True,False,False,False
440,807278.78,1,807278.78,0.0,0.0,0.0,1,False,False,False,True
381,268193.77,1,0.0,0.0,5015043.3,5283237.07,0,False,False,False,True
233,170556.29,1,866348.88,0.0,984283.19,813726.9,0,False,False,False,False
321,203874.62,1,203874.62,0.0,0.0,0.0,1,False,False,False,True
741,10000000.0,2,10000000.0,0.0,0.0,10000000.0,1,True,False,False,False
38,7567170.36,2,7567170.36,0.0,345425.4,7912595.75,1,True,False,False,False
227,1162155.11,1,1162155.11,0.0,0.0,0.0,1,False,False,False,True
365,86258.11,1,86258.11,0.0,71277.81,157535.92,1,True,False,False,False
102,46081.45,1,46081.45,0.0,379334.45,425415.9,1,True,False,False,False
212,3996798.71,2,3996798.71,0.0,4511245.41,8508044.12,1,True,False,False,False
304,84470.06,1,0.0,0.0,294490.26,378960.31,0,True,False,False,False
225,1385945.61,1,1385945.61,0.0,446776.76,1832722.37,1,True,False,False,False
310,49368.26,1,0.0,0.0,85932.12,135300.38,0,True,False,False,False
188,721642.39,1,57609.835,0.0,1699321.33,2420963.73,0,False,False,False,True
180,325004.51,1,23807.0,0.0,220954.29,545958.8,0,True,False,False,False
224,8111.09,1,8111.09,0.0,0.0,0.0,1,False,False,False,True
393,135845.3,1,0.0,0.0,725301.57,1209983.33,0,True,False,False,False
15,64094.64,1,51978.0,0.0,211911.73,147817.09,0,False,False,False,False
209,8960.79,1,0.0,0.0,0.0,0.0,0,False,False,True,False
722,21960.02,1,21960.02,0.0,0.0,21960.02,1,True,False,False,False
15,27479.76,1,0.0,0.0,71442.38,0.0,0,True,False,False,False
402,2247.02,0,51470.11,49223.09,0.0,0.0,0,False,False,True,False
328,2719.76,0,0.0,0.0,0.0,0.0,0,False,False,True,False
294,806863.3,1,806863.3,0.0,0.0,0.0,1,False,False,False,True
552,492003.04,1,492003.04,0.0,0.0,0.0,1,False,False,False,True
161,135845.3,1,0.0,0.0,791724.76,1068142.02,0,True,False,False,False
380,259820.39,1,259820.39,0.0,0.0,0.0,1,False,False,False,True
228,8025.75,1,148138.0,140112.25,0.0,0.0,0,False,False,True,False
348,211924.33,1,0.0,0.0,233380.0,445304.33,0,True,False,False,False
19,41090.53,1,0.0,0.0,75546.96,116637.5,0,True,False,False,False
375,148265.7,1,2041450.51,2189716.22,221014.38,72748.67,0,False,False,False,False
301,261823.78,1,22290.0,284113.78,0.0,0.0,0,False,False,False,False
187,69314.02,1,50265.0,0.0,0.0,69314.02,0,True,False,False,False
134,159295.74,1,0.0,0.0,960690.75,1119986.5,0,True,False,False,False
129,8869.42,1,0.0,0.0,0.0,0.0,0,False,False,True,False
178,20787.35,1,57609.835,0.0,0.0,0.0,0,False,False,True,False
583,615398.61,1,615398.61,0.0,76305.28,691703.89,1,True,False,False,False
308,94964.58,1,1652456.63,1747421.22,283639.87,188675.29,0,False,False,False,False
350,123789.25,1,0.0,0.0,147288.7,271077.96,0,True,False,False,False
2,84299.07,1,7929845.57,8014144.64,0.0,2560556.45,0,False,False,False,False
348,106729.99,1,0.0,0.0,2902205.56,3008935.55,0,True,False,False,False
299,135845.3,1,0.0,0.0,7406567.07,7820358.73,0,True,False,False,False
66,2096634.43,1,2096634.43,0.0,183429.98,156735.255,1,True,False,False,False
302,10339516.78897634,2,0.0,0.0,700448.59,711934.63,0,True,False,False,False
187,3552.99,1,152495.6,148942.61,0.0,0.0,0,False,False,True,False
172,692984.55,1,-18038420.04,0.0,758852.8,1451837.35,1,True,False,False,False
284,5929.84,1,57609.835,0.0,0.0,0.0,0,False,False,True,False
387,10000000.0,2,19110884.44,9110884.44,0.0,0.0,1,True,False,False,False
581,121142.75,1,121142.75,0.0,0.0,0.0,1,False,False,False,True
589,185896.39,1,25286.0,211182.39,648216.8,462320.41,0,False,False,False,False
